# c0 + a0 * ((lambda3 * w_log) * (|ThermalCond_std - ThermalCond_mean|)) + a1 * ((w_log^3) * (ThermalCond_wtd_mean - ThermalCond_mean))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.32635239038291; Max AE: 6.45247960019874
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.579221981856694e+00, -6.810687260160451e+03,  3.397074085787512e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; W * eV * mK^-1;                                   3|1|mult|41|37|abd|mult; ((lambda3 * w_log) * (|ThermalCond_std - ThermalCond_mean|)); $\left(\left(lambda3 w_{log}\right) \left(\left|ThermalCond_{std} - ThermalCond_{mean}\right|\right)\right)$; ((lambda3 .* w_log) .* abs(ThermalCond_std - ThermalCond_mean)); ((newdata$lambda3 * newdata$w_log) * abs(newdata$ThermalCond_std - newdata$ThermalCond_mean)); lambda3,w_log,ThermalCond_std,ThermalCond_mean
# 1;  2; W * eV^3 * mK^-1;                                 1|cb|38|37|sub|mult; ((w_log^3) * (ThermalCond_wtd_mean - ThermalCond_mean)); $\left(\left(w_{log}^3\right) \left(ThermalCond_{wtd, mean} - ThermalCond_{mean}\right)\right)$; ((w_log).^3 .* (ThermalCond_wtd_mean - ThermalCond_mean)); ((newdata$w_log)^3 * (newdata$ThermalCond_wtd_mean - newdata$ThermalCond_mean)); w_log,ThermalCond_wtd_mean,ThermalCond_mean
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02, -1.412183556188207e+00,  8.445563279999999e-02,  7.257170451354206e-04
Se2Ta1      ,  1.250000000000000e-01,  3.773404396284619e+00,  2.342978077440014e-01, -9.282561312024003e-07
Ti1         ,  1.620000000000000e-01,  3.482424029425688e+00,  5.404556459999999e-02,  0.000000000000000e+00
B1Mo1       ,  2.500000000000000e-01,  3.641423788253259e+00,  1.547279010000000e-01,  0.000000000000000e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.553165333723574e+00,  6.288144456776000e-02, -8.337996776908792e-06
Pt1Te1      ,  5.900000000000000e-01,  3.416705080294643e+00,  1.243080120000000e-02,  0.000000000000000e+00
Sb1V3       ,  6.500000000000000e-01,  3.403180268346976e+00,  6.738382080000001e-02,  1.472800389119997e-05
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.691963569830260e+00,  1.696069680770400e-01, -3.970587805081901e-06
Rh1Te2      ,  7.550000000000000e-01,  3.693842477297214e+00,  1.199811600000000e-03, -4.329572206050000e-05
Zr1         ,  9.966666670000000e-01,  3.546703887653020e+00,  9.474906224999999e-02,  0.000000000000000e+00
Be2Ta3      ,  1.000000000000000e+00,  3.827021864759269e+00,  4.644154800000000e-02, -5.235980626869998e-05
C1Si1       ,  1.075000000000000e+00,  5.312573995129681e+00,  1.212938986000000e+00,  0.000000000000000e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.290466130201160e+00,  1.281317856000000e-01,  4.536348186000001e-05
Nb1O1       ,  1.380000000000000e+00,  3.397215648043599e+00,  8.964050508000659e-05,  0.000000000000000e+00
Sb1         ,  1.416666667000000e+00,  3.867792519136999e+00,  2.980698336000000e-01,  0.000000000000000e+00
Sb1Sn1      ,  1.430000000000000e+00,  3.584913008345483e+00,  1.189439640000000e-01,  0.000000000000000e+00
S2Ta1       ,  1.488116666500000e+00,  3.491562784914546e+00,  1.986071744249983e-02, -9.268406425830597e-06
B2C2Y1      ,  1.800000000000000e+00,  6.355484765662390e-01,  1.970194990543999e-02,  4.100378206958797e-04
Re2Y1       ,  1.830000000000000e+00,  3.363674114111813e+00,  3.540262068000001e-02,  1.311300388013790e-05
