# c0 + a0 * (exp(-1.0 * lambda3)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.76630261497109; Max AE: 9.953474644412
# Coefficients
# Task   a0                      a1                      c0
# all , -4.945671535652937e+00,  1.446180751920708e+05,  5.694765982058746e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|nexp; (exp(-1.0 * lambda3)); $\left(\exp{ \left(-lambda3 \right) } \right)$; exp(-1.0 * (lambda3)); exp(-1.0 * (newdata$lambda3)); lambda3
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.767964382337586e+00,  9.142876879469871e-01,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01,  5.709026933582624e+00,  4.413195361022892e-43,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.509858208805348e+00,  8.849979060696508e-01,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.196845876423042e+00,  8.212481186689538e-01,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  1.857270045123379e+00,  8.144273913272059e-01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  2.880391752362855e+00,  5.822007263942848e-01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.649705849161950e+00,  8.728164476025199e-01,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.362340411655918e+00,  4.900146452788148e-01,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  1.165585923926399e+00,  9.674611596003058e-01,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.429587722374768e+00,  7.208169913937824e-01,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.567155245236053e+00,  9.497086743460633e-01,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.102847464441200e+01,  8.056466758647934e-01,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  2.879976564130856e+00,  7.460072204036109e-01,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.637399257426752e+00,  8.739868056070458e-01,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.519162462702962e+00,  2.607716914173412e-01,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.137924509899348e+00,  5.310229703568645e-01,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  5.836081834256856e+00,  5.791987314878317e-05,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  7.912424663633352e+00,  9.079372597134960e-01,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  1.809839279186370e+00,  8.602175126739439e-01,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  2.619086753199777e+00,  7.077601598171850e-01,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  2.663817984091802e+00,  6.273755213532579e-01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.571456223210166e+00,  7.953285335050939e-01,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.089729864397028e+00,  7.425389141863765e-01,  4.654843749999999e-07
Be2Nb1      ,  2.150000000000000e+00,  3.574306115552908e+00,  8.928113273424817e-01,  1.587001969700000e-05
In1Te1      ,  2.206000000000000e+00,  3.400360145292025e+00,  4.688136144869102e-01,  1.672841510000000e-07
C2Cl2Y2     ,  2.300000000000000e+00,  5.461209925620591e+00,  5.742704036986792e-02,  3.489136640000000e-07
Be2Nb3      ,  2.300000000000000e+00,  2.231388145263197e+00,  9.131272795985642e-01,  7.278825672000002e-06
Pb1Pd2Sc1   ,  2.400000000000000e+00,  2.924107009529869e+00,  5.608958731753964e-01,  2.314912500000000e-08
As1Pt1Sr1   ,  2.425000000000000e+00,  2.489439779580230e+00,  6.645268468930770e-01,  5.615156250000001e-07
Bi1Nb3      ,  2.516666667000000e+00,  2.443126987071595e+00,  7.424423904017142e-01,  2.905841483000000e-06
Re1         ,  2.581333333000000e+00,  2.961874353341643e+00,  6.343781825100233e-01,  2.797260929000000e-06
Hf1In1Pd2   ,  2.630000000000000e+00,  2.372820095351475e+00,  6.826930054725111e-01,  3.763670480000000e-07
Nb3Rh1      ,  2.742333333000000e+00,  2.462113787469552e+00,  8.045115145286339e-01,  5.159780352000000e-06
Ga1Ni2Zr1   ,  2.870000000000000e+00,  5.227899566067113e+00,  9.843980838271822e-02,  1.381884130000000e-07
